@relation ArabicTextComplexity

@attribute avgSentenceLength numeric
@attribute avgWordLength numeric
@attribute typeTokenRatio numeric
@attribute longWordRatio numeric
@attribute consonantClusterRatio numeric
@attribute complexityLevel {A,B,C,A+,B+}

@data
15.333333,5.358696,0.913043,0.23913,1.73913,A+
19.25,4.61039,0.896104,0.142857,1.792208,A+
12.6,5.079365,0.873016,0.15873,1.714286,A+
32,5.4375,1,0.21875,1.75,A+
23.5,5.12766,0.840426,0.159574,1.861702,A+
17.6,5.636364,0.909091,0.340909,1.761364,A+
18.833333,4.707965,0.893805,0.168142,1.690265,A+
17,5.129412,0.823529,0.247059,1.764706,A+
20.25,5.283951,0.962963,0.296296,1.888889,A+
22.5,5.4,0.855556,0.277778,2.022222,A+
23,4.695652,0.826087,0.184783,1.25,A+
24,5.430556,0.902778,0.277778,1.805556,A+
23.8,4.92437,0.848739,0.201681,1.647059,A+
21,5.428571,0.984127,0.285714,1.714286,A+
22.25,5.719101,0.853933,0.348315,1.831461,A+
14.142857,4.858586,0.777778,0.181818,1.434343,A+
19,5.736842,0.905263,0.389474,1.989474,A+
28,6.011905,0.940476,0.416667,2.214286,A+
14.5,5.37931,0.816092,0.275862,1.655172,A+
24.25,5.309278,0.824742,0.360825,1.989691,A+
22.4,5,0.839286,0.241071,1.446429,A+
22.142857,5.335484,0.819355,0.283871,1.819355,A+
18.2,4.89011,0.824176,0.230769,1.857143,A+
27,4.592593,0.864198,0.17284,1.703704,A+
12.666667,5.789474,0.894737,0.342105,2,A+
20.5,5,0.902439,0.231707,1.731707,A+
12.714286,6.044944,0.955056,0.404494,2.101124,A+
29.333333,5.159091,0.863636,0.25,1.704545,A+
18.333333,5.209091,0.845455,0.263636,1.781818,A+
21.6,4.944444,0.861111,0.185185,1.712963,A+
9.777778,5.556818,0.806818,0.261364,1.727273,A+
11.571429,5.506173,0.876543,0.234568,1.987654,A+
9.333333,5,0.916667,0.154762,1.583333,A+
26.333333,5.21519,0.936709,0.291139,1.860759,A+
23.75,5.463158,0.915789,0.294737,2.105263,A+
21.25,5.317647,0.894118,0.258824,1.705882,A+
22,4.886364,0.852273,0.170455,1.659091,A+
11.833333,5.225352,0.929577,0.253521,1.746479,A+
7.545455,4.73494,0.819277,0.168675,1.795181,A+
7.8,5.153846,0.794872,0.179487,1.74359,A+
17,5.235294,0.970588,0.235294,1.882353,A+
10.75,5.313953,0.848837,0.232558,1.825581,A+
9.125,5.30137,0.808219,0.273973,1.726027,A+
19.6,5.326531,0.867347,0.27551,1.642857,A+
20.666667,5.548387,0.903226,0.33871,1.919355,A+
17.6,5.738636,0.920455,0.352273,1.875,A+
25,4.92,0.973333,0.186667,1.72,A+
26,5.217949,0.897436,0.230769,1.769231,A+
18.666667,5.080357,0.866071,0.25,1.776786,A+
19.625,5.085987,0.726115,0.286624,1.863057,A+
25.666667,5.597403,0.922078,0.298701,1.935065,A+
33.333333,5.1,0.9,0.28,2.05,A+
27.333333,5.573171,0.829268,0.304878,1.890244,A+
17.2,5.581395,0.906977,0.325581,1.825581,A+
26.75,5.570093,0.88785,0.336449,1.981308,A+
22.666667,4.882353,0.852941,0.25,1.602941,A+
22,5.5,0.897727,0.363636,1.829545,A+
19.5,4.833333,0.935897,0.166667,1.628205,A+
20.5,5.447154,0.95122,0.300813,1.772358,A+
26.25,5.085714,0.87619,0.247619,1.819048,A+
26,6,0.974359,0.358974,2.307692,A+
20.6,5.097087,0.883495,0.252427,1.786408,A+
14.285714,4.73,0.85,0.16,1.49,A+
17,5.411765,1,0.352941,1.823529,A+
24,5.5,0.958333,0.291667,2.0625,A+
39.666667,5.12605,0.815126,0.168067,1.731092,A+
7.888889,4.71831,0.859155,0.140845,1.774648,A+
20.25,5.197531,0.888889,0.271605,1.802469,A+
32.666667,4.765306,0.795918,0.153061,1.663265,A+
30.25,5.033058,0.884298,0.264463,1.826446,A+
25,4.64,1,0.08,1.36,A+
37,4.972973,0.932432,0.189189,1.635135,A+
21.666667,5.384615,0.953846,0.261538,1.984615,A+
11.6,5.362069,0.810345,0.241379,1.862069,A+
21,5.392857,0.952381,0.309524,1.690476,A+
16,5.446429,0.821429,0.303571,1.6875,A+
30.666667,5.282609,0.793478,0.26087,1.923913,A+
15.166667,5.351648,0.978022,0.21978,1.758242,A+
25.6,5.21875,0.796875,0.296875,1.476563,A+
17.5,6.028571,0.857143,0.457143,1.828571,A+
23,5.119565,0.847826,0.217391,1.98913,A+
14.166667,5.788235,0.917647,0.388235,1.941176,A+
15.25,5.065574,0.786885,0.180328,1.868852,A+
20.75,5.542169,0.86747,0.289157,1.771084,A+
20.25,5.407407,0.925926,0.333333,1.691358,A+
22.666667,5.132353,0.911765,0.294118,1.485294,A+
15,5.155556,0.933333,0.244444,1.622222,A+
20.75,5.277108,0.86747,0.253012,1.951807,A+
20.6,4.854369,0.873786,0.174757,1.776699,A+
17.75,4.492958,0.84507,0.140845,1.464789,A+
16,5.234375,0.890625,0.234375,1.609375,A+
24.75,4.686869,0.909091,0.151515,1.646465,A+
20.5,4.914634,0.914634,0.134146,1.731707,A+
31.5,5.142857,0.968254,0.253968,1.650794,A+
24.333333,5.328767,0.931507,0.273973,1.986301,A+
11.714286,5.219512,0.743902,0.256098,1.841463,A+
20.8,5.442308,0.894231,0.317308,1.903846,A+
20.75,5.096386,0.915663,0.204819,1.60241,A+
21.666667,5.046154,0.892308,0.230769,1.830769,A+
17,5.544118,0.882353,0.323529,1.867647,A+
19,4.578947,0.863158,0.126316,1.789474,A+
31.333333,5.021277,0.819149,0.12766,1.638298,A+
19,5.434211,0.828947,0.276316,1.986842,A+
31.666667,5.231579,0.842105,0.252632,2.105263,A+
18.5,5.09009,0.900901,0.207207,1.936937,A+
19.5,5.166667,0.897436,0.282051,1.666667,A+
22.5,5.322222,0.866667,0.255556,1.866667,A+
19,5.263158,0.859649,0.263158,1.894737,A+
34,4.882353,0.911765,0.161765,1.5,A+
17.75,5.478873,0.915493,0.28169,1.873239,A+
19.75,5.544304,0.911392,0.303797,1.772152,A+
24.5,5.693878,1,0.346939,2.183673,A+
21,5.357143,0.880952,0.321429,2.035714,A+
17.2,5.639535,0.744186,0.337209,1.912791,A+
13.8,6.115942,0.826087,0.492754,1.942029,A+
13.8,6.115942,0.826087,0.492754,1.942029,A+
21,4.952381,0.916667,0.178571,1.904762,A+
25.666667,5.298701,0.896104,0.285714,1.623377,A+
18.4,5.293478,0.891304,0.26087,1.967391,A+
18.75,5.086667,0.873333,0.226667,1.573333,A+
20.75,4.518072,0.891566,0.108434,1.710843,A+
21.75,5.252874,0.908046,0.252874,1.931034,A+
19.75,5.341772,0.911392,0.265823,2.025316,A+
23.75,4.810526,0.915789,0.178947,1.536842,A+
29,5,1,0.137931,1.862069,A+
17.6,5.261364,0.863636,0.204545,1.511364,A+
9.6,4.84375,0.78125,0.208333,1.791667,A+
16.285714,5.289474,0.815789,0.27193,1.859649,A+
12.5,5.44,1,0.24,2.44,A+
17.142857,5.208333,0.808333,0.225,1.658333,A+
21.25,5.282353,0.811765,0.329412,1.823529,A+
21.25,4.811765,0.905882,0.129412,1.4,A+
33.333333,5.71,0.91,0.34,2.01,A+
23,4.652174,0.891304,0.108696,1.619565,A+
18.25,5.054795,0.90411,0.205479,1.972603,A+
15.166667,5.604396,0.912088,0.32967,1.912088,A+
8.166667,4.989796,0.816327,0.173469,2.05102,A+
25.25,5.445545,0.891089,0.287129,1.851485,A+
21,4.785714,0.797619,0.119048,1.404762,A+
10.428571,5.041096,0.821918,0.178082,1.452055,A+
16.5,4.909091,1,0.242424,1.636364,A+
29,4.885057,0.954023,0.183908,1.689655,A+
11.714286,5.02439,0.865854,0.170732,1.54878,A+
18.5,5.581081,0.878378,0.324324,1.918919,A+
31,4.967742,0.870968,0.193548,1.709677,A+
13.6,5.294118,0.941176,0.279412,1.75,A+
20,5.5375,0.9375,0.325,1.7375,A+
17.285714,5.322314,0.793388,0.247934,1.793388,A+
20.5,5.231707,0.841463,0.231707,1.731707,A+
17.75,5.760563,0.929577,0.366197,2.197183,A+
19.8,5.242424,0.878788,0.272727,1.828283,A+
15.833333,4.968421,0.852632,0.147368,1.831579,A+
17,4.941176,0.882353,0.191176,1.588235,A+
34,4.632353,0.897059,0.147059,1.588235,A+
14.2,5.183099,0.887324,0.239437,1.816901,A+
15,5.066667,0.858333,0.208333,1.75,A+
20.25,5.432099,0.864198,0.259259,2,A+
18.5,4.959459,0.864865,0.22973,2.067568,A+
33.333333,4.52,0.77,0.11,1.48,A+
25.5,5.5,0.803922,0.352941,1.95098,A+
22.5,4.8,0.822222,0.155556,1.633333,A+
14.692308,5.151832,0.853403,0.246073,1.780105,A+
24,4.652778,0.861111,0.111111,1.791667,A+
19.4,5.350515,0.865979,0.257732,1.989691,A+
21.666667,4.923077,0.938462,0.153846,1.892308,A+
21.666667,5.4,0.876923,0.307692,1.8,A+
13.5,5.592593,0.907407,0.296296,2.240741,A+
20.6,5.592233,0.902913,0.31068,1.592233,A+
20.25,5.641975,0.938272,0.333333,2.049383,A+
12,5.5,0.944444,0.277778,1.638889,A+
14,5.285714,0.928571,0.214286,1.619048,A+
16,5.375,0.895833,0.229167,2.229167,A+
30.333333,5.318681,0.945055,0.307692,1.593407,A+
19.75,5.772152,0.911392,0.379747,2.012658,A+
10.833333,5.707692,0.892308,0.292308,1.969231,A+
18.8,5.382979,0.819149,0.287234,1.904255,A+
32,5.21875,0.854167,0.239583,1.760417,A+
27,5.08642,0.950617,0.197531,1.765432,A+
26.666667,5.3,0.8625,0.2125,2.075,A+
23.25,5.408602,0.870968,0.301075,1.698925,A+
29.75,5.89916,0.857143,0.403361,2.134454,A+
30.75,5.609756,0.829268,0.325203,2.02439,A+
19.4,5.113402,0.907216,0.268041,1.71134,A+
16.222222,5.212329,0.869863,0.19863,1.972603,A+
27.666667,5.13253,0.879518,0.240964,1.855422,A+
9.5,5.065789,0.842105,0.197368,1.894737,A+
17.6,4.920455,0.852273,0.193182,1.75,A+
22.444444,5.247525,0.841584,0.272277,1.643564,A+
24.4,5.409836,0.885246,0.327869,1.893443,A+
28.4,5.338028,0.852113,0.295775,2.035211,A+
